publish_date,headline_category,headline_text,Label,Party,sent1,Bias1,sent2,Bias2
20180126,business.india-business,Job alert! Cyber warriors find themselves in big demand amid security breaches,12,1,neu,-1,0,-1
20170329,business.international-business,Morning News Call - India; March 29,11,1,neu,-1,0,-1
20130207,city.nagpur,Rape affects social fabric; encourages criminality: HC,0,0,neu,-1,0,-1
20030412,home.sunday-times.deep-focus,Purchasing Parity Index,3,1,neu,-1,0,-1
20090813,city.mumbai,3 pvt labs ready to test; govt wants to wait,0,0,neu,-1,0,-1
20150902,city.chennai,Girl commits suicide over teasing; kin besiege school,3,1,neg,0,0,-1
20130731,city.madurai,Madurai to get ready for afforestation drive,0,0,neu,-1,0,-1
20131228,india,Under fire; Akhilesh to shift riot victims to govt houses,3,1,neg,0,0,-1
20181222,tv.news.hindi,Kunal Jaisingh ties the knot with his sweetheart Bharati Kumar,3,1,neu,-1,0,-1
20120722,entertainment.tamil.movies.news,Title hunt for Ajith film,0,0,neu,-1,0,-1
20200819,city.goa,Fear sees local crematoriums refuse to conduct last rites of Covid deceased,3,1,neu,-1,0,-1
20100724,city.pune,About 50;000 litres of milk poured on road,3,1,neu,-1,0,-1
20120801,city.hyderabad,Deccan Chronicle promoters booked on cheating charges,3,1,neg,0,0,-1
20010918,india,Congress out to woo UP electorate,0,0,neu,-1,0,-1
20090108,city.mumbai,Thane-Nerul services to begin this week,0,0,neu,-1,0,-1
20200602,city.agra,Government offices open; social distancing rules violated,3,1,neu,-1,0,-1
20110925,city.chennai,8 held for stealing laptops from Kanchi polytechnic college,1,1,neu,-1,0,-1
20150403,unknown,This is what a typhoon looks like from space,3,1,neu,-1,0,-1
20130509,city.varanasi,VC to address SC; ST issues,3,1,neu,-1,0,-1
20150121,entertainment.kannada.music,Girish and the Chronicles to perform tonight,0,0,neu,-1,0,-1
20090622,city.allahabad,Intense 'loo' means normal monsoon; say experts,0,0,neu,-1,0,-1
20040513,city.mumbai,State govt is stuck with poorly printed textbooks,3,1,neu,-1,-1,0
20110509,city.patna,Man forgoes Haj pilgrimage to contest polls,3,1,neu,-1,0,-1
20120505,city.gurgaon,Bhajji's laptop thieves caught by state police,6,1,neu,-1,0,-1
20080619,entertainment,Priyanka's really a friend; no more: Harman,3,1,neu,-1,0,-1
20130213,city.guwahati,3 charred; 6 hurt in Arunachal fire,3,1,neg,0,0,-1
20181023,india,Priest who was key witness in nun rape case found dead,7,0,neg,1,0,-1
20101207,city.pune,Trains fill up as holiday bookings begin,3,1,neu,-1,0,-1
20040322,business.india-business,A-I; Indiatimes launch online auctions,3,1,neu,-1,0,-1
20171205,city.madurai,Gold worth Rs 11 lakh stolen from houses,10,1,neu,-1,0,-1
20120420,home.campaigns,Sarson saga,3,1,neu,-1,0,-1
20150402,life-style.fashion.style-guide,Flatter your body type with right outfits,3,1,neu,-1,0,-1
20091117,city.lucknow,Battered SP aims to cajole minorities for its revival,3,1,neu,-1,0,-1
20201015,city.kanpur,Kanpur: Woman assaulted; looted by loader driver,13,1,neu,-1,0,-1
20200807,city.chandigarh,CHB okays PG accommodation policy in independent houses,3,1,neu,-1,0,-1
20111018,city.patna,Contribution of women to chemistry discussed,0,0,neu,-1,0,-1
20170126,city.bengaluru,Ola; Uber told to call truce with drivers in 3 days,3,1,neu,-1,0,-1
20130227,city.goa,12-year-old raped by mom's live-in partner,3,1,neu,-1,0,-1
20141119,city.chandigarh,Now; Feng Shui paintings catch on in city,5,1,neu,-1,0,-1
20130428,sports.icc-world-cup-2015,Virat Kohli slamming the crowd behaviour is like the pot calling the kettle black,0,0,neu,-1,0,-1
20110517,city.chennai,Top cop wants to fight fear of crime in people's minds,3,1,neg,0,1,1
20180924,city.hyderabad,Forecast of light rain for few days,3,1,neu,-1,0,-1
20170315,city.visakhapatnam,TU-142 aircraft to land in city,5,1,neu,-1,0,-1
20180105,city.delhi,Delhi woman drowns on rafting trip in Rishikesh,2,1,neu,-1,0,-1
20111026,city.jaipur,Scintillating lights add glamour to festivities,3,1,pos,1,0,-1
20140912,city.chandigarh,Miscreants damage car in Sector 56,3,1,neu,-1,0,-1
20150927,world.rest-of-world,Bolivia passes law to allow Morales to run for fourth term,3,1,neu,-1,0,-1
20030909,city.patna,Laloo kin sues Kotwali officer,0,0,neu,-1,0,-1
20021031,city.patna,Work unitedly; BPCC chief tells partymen,3,1,neu,-1,0,-1
20181031,city.kochi,Thampy award for Palakkal Khader,0,0,neu,-1,0,-1
20160103,city.chandigarh,Barala re-elected Haryana BJP chief,0,0,neu,-1,0,-1
20120722,home.sunday-times.deep-focus,When the Congress party collapses; we will be the biggest beneficiary: Arun Jaitley,0,0,neu,-1,0,-1
20110427,sports.icc-world-cup-2015,IPL 4: After Dilshan; Mahela and Sanga to leave early,0,0,neu,-1,0,-1
20160502,city.chennai,Left-VCK tie-up could jell on the battleground,0,0,neu,-1,0,-1
20151017,city.amritsar,Sikh high priests revoke Akal Takht's pardoning to Dera Sacha Sauda head,3,1,neu,-1,0,-1
20181017,city.chennai,Going green; in the name of God: Pandals strive for plastic-free puja,3,1,neu,-1,0,-1
20120328,india,Lawmakers not serious in tackling graft: Team Anna,15,-1,neu,0,0,0
20191002,citizen.stories,Encroachment,3,1,neu,-1,0,-1
20140928,asian-games-2014.india-at-incheon,Irfan finishes 5th; Krishnan disqualified in 20km race walk,0,0,neu,-1,0,-1
20171108,city.thane,3 housing societies help give wings to butterflies; in just 5 months 709 winged beauties sighted,3,1,neu,-1,0,-1
20130731,top-headlines,Luxury goods may cost more as Chidambaram looks to hike duties,0,0,neu,-1,1,0
20100805,gadgets-special,Samsung launches 'slimmest' 3D LED TV in India,11,1,neu,-1,0,-1
20151103,city.chennai,Wet spell in city to continue for next three days,5,1,neu,-1,0,-1
20110704,city.patna,Patna airport officials rectify landing gear,0,0,neu,-1,0,-1
20150212,unknown,Homemade remedies for flawless and glowing skin,3,1,neu,-1,1,1
20201119,city.bhopal,Madhya Pradesh: Jyotiraditya Scindia to attend BJP workshop tomorrow,0,0,neu,-1,0,-1
20160507,entertainment.hindi.bollywood,Sushant Singh Rajput and Kriti Sanon are dating?,0,0,neu,-1,0,-1
20191027,city.chandigarh,Promote kitchen gardens; ministry tells Chandigarh schools,12,1,neu,-1,0,-1
20201216,city.visakhapatnam,Work begins on Sea Harrier Museum in Visakhapatnam,0,0,neu,-1,0,-1
20120920,city.chennai,US consulate in Chennai cancels visa appointments for tomorrow,15,-1,neu,0,0,0
20201125,city.chandigarh,Chandigarh: With rise in Covid-19 cases; attendance drops in schools,12,1,neu,-1,0,-1
20090518,city.mangaluru,BCom; BBM most sought after courses,0,0,neu,-1,1,0
20181225,city.nagpur,Advocate Nokesh Bhaskar's live-in partner is Narnaware's distant relative,3,1,neu,-1,0,-1
20131230,city.goa,MoEF order on sand extraction needs clarity for Goa; say activists,8,1,neu,-1,0,-1
20080908,tech,Infy; Wipro; Satyam still hot: S&P,0,0,neu,-1,0,-1
20170506,entertainment.tamil.movies.news,I don't want to be trolled on social media: Jiiva,0,0,neu,-1,0,-1
20030310,cricket,Waqar refuses to step down as skipper,3,1,neu,-1,0,-1
20160915,city.mumbai,3 held for killing man who objected to noise during Ganpati procession,1,1,neu,-1,0,-1
20120627,city.nagpur,Closure of railway goods shed sparks protest,3,1,neu,-1,0,-1
20121217,city.lucknow,Sub-inspector's body found near Sitapur police station,6,1,neu,-1,0,-1
20200727,city.faridabad,With most Covid deaths in Haryana; Faridabad overtakes Gurugram,3,1,neu,-1,1,1
20030620,city.delhi,Club flouting norms: Residents,3,1,neu,-1,0,-1
20200916,city.chennai,UK hands over three 15C bronze idols stolen from Tamil Nadu temple 42 years ago,3,1,neu,-1,0,-1
20160324,city.delhi,DJB wants space marked for water; sewer lines,3,1,neu,-1,0,-1
20131203,city.bengaluru,No speed cap on long-haul buses,3,1,neu,-1,0,-1
20020129,unknown,Banking on the ATM revolution,3,1,neu,-1,0,-1
20030502,business.india-business,Industry mindset changing: IFC,0,0,neu,-1,0,-1
20141127,city.thane,5cr worth red sanders seized from APMC,3,1,neu,-1,0,-1
20101209,city.mumbai,Nerul school staff continues agitation over salary issue,3,1,neu,-1,0,-1
20101108,city.kolkata,When traders turn great gamblers,3,1,pos,1,1,1
20180803,entertainment.hindi.bollywood,Plagiarism accusation against an award function for a tribute to late Sridevi,3,1,neu,-1,0,-1
20040221,city.mumbai,Filmfare Awards: Big B; SRK set for power trip,3,1,neu,-1,0,-1
20161108,city.pune,Balbharati reduced to printing bureau,3,1,neu,-1,0,-1
20140524,city.delhi,Man duped of lakhs by Nigerians,3,1,neu,-1,0,-1
20150711,india,Run Maharashtra government like Rajasthan and MP; Sena taunts BJP,0,0,neu,-1,0,-1
20200730,city.thiruvananthapuram,Kerala: Ramesh Chennithala questions CM's consultancy stand,3,1,neu,-1,0,-1
20060113,lucknow-times,Today's Friday the 13th; scared?,3,1,neu,-1,0,-1
20070721,city.ahmedabad,Groundnut oil Who uses it anyways,0,0,neu,-1,0,-1
20080721,business.india-business,PE cos eye 22% in Global Holding,3,1,neu,-1,0,-1
20090704,city.mumbai,Power tariff: Raj prefers talks to stir,3,1,neu,-1,0,-1
20030409,city.lucknow,'Polio fatigue' among vaccinators in state,3,1,neu,-1,0,-1
20120211,assembly-elections-2012.uttar-pradesh,Delimitation alters equations in Lucknow,3,1,neu,-1,0,-1
20170107,entertainment.hindi.bollywood,This is why Bipasha Basu is hot property on Instagram,0,0,neu,-1,0,-1
20140527,entertainment.telugu.movies.news,Taapsee does a cameo in Parthepan's film,0,0,neu,-1,0,-1
20200712,home.education,University of Mysore prepares for final semester exams,0,0,neu,-1,0,-1
20120301,city.goa,Section 144 in South Goa from March 1 to March 2,8,1,neu,-1,0,-1
20100923,unknown,Cops reject hotel option for athletes,3,1,neu,-1,0,-1
20181113,world.us,Gabbard could be first Hindu from top party to run for US president,0,0,neu,-1,1,0
20020125,city.kolkata,Govt blamed for refusing funds to Kolkata Police,6,1,neu,-1,0,-1
20090405,city.ahmedabad,Privatisation of passport issuance poses security risk,3,1,neu,-1,0,-1
20121125,sports.more-sports.others,IOA elections: RK Shetty's candidature rejected,3,1,neu,-1,0,-1
20180306,home.education,Officials mum on method to score papers lost in fire,0,0,neu,-1,0,-1
20081223,sports.icc-world-cup-2015,Hayden may quit after Sydney Test: Report,0,0,neu,-1,0,-1
20150412,city.noida,Akhilesh gifts Noida 50km cycle tracks,3,1,neu,-1,0,-1
20101203,business.india-business,Rupee 13 paise up against dollar in early trade,0,0,neu,-1,0,-1
20201116,city.chennai,Family loses 20% relief as accident victim was drunk; without helmet,8,1,neg,0,0,-1
20180526,city.ahmedabad,As long as items numbers are tastefully done; it's all good: Zeenat Aman,0,0,neu,-1,0,-1
20010529,edit-page,Welcoming the General,3,1,pos,1,0,-1
20050220,city.kolkata,It's time to bid and win with the Times,3,1,neu,-1,1,1
20120808,city.coimbatore,Foresters' strike had hidden agenda: Activists,3,1,neu,-1,0,-1
20130420,city.hyderabad,Woman arrested for plotting to kill husband,13,1,neg,0,0,-1
20130711,city.visakhapatnam,Kovvada nuclear plant to enhance its capacity,0,0,neu,-1,0,-1
20181002,city.madurai,Alagappa University bags fourth position in Swachh campus ranking 2018,0,0,neu,-1,0,-1
20050324,lucknow-times,Straight answers,0,0,pos,0,0,-1
20120607,city.goa,Panchayat stops 'illegal' hill cutting at Bambolim,3,1,neg,0,-1,0
20171223,city.chandigarh,CM Amarinder Singh invites Nitish for Hola Mahalla celebrations,3,1,neu,-1,0,-1
20100408,unknown,Vidya can't get catty,3,1,neu,-1,0,-1
20201209,city.ahmedabad,Ahmedabad: Woman's obscene pictures made viral,13,1,neu,-1,0,-1
20140909,tech.computing,9 awesome features smartphones still don't have,0,0,neu,-1,1,0
20120427,home.campaigns,From soaps to super oil,3,1,neu,-1,1,1
20180419,city.mumbai,Invoke civic law to remove pet from society,3,1,neu,-1,0,-1
20160708,city.delhi,Entry of women to Lucknow's Eidgah should be extended beyond Eid: Women's activist,0,0,neu,-1,0,-1
20080927,business.india-business,Rupee sees a free fall,0,0,neu,-1,1,0
20101027,tech.tech-news,How Indian telcom landscape is changing,14,1,neu,-1,0,-1
20071017,entertainment.events.others,A Call of Success,3,1,pos,1,0,-1
20200503,city.nagpur,Show-cause to edu officer for teacher's transfer in violation of poll code,0,0,neu,-1,0,-1
20160329,entertainment.english.music.news,Adele hits back against breastfeeding pressure,3,1,neu,-1,0,-1
20011005,india,BJP goes for generational change,0,0,neu,-1,0,-1
20130319,city.kanpur,Three imposters traced at Ganesh Shanker Vidyarthi Memorial Medical College,0,0,neu,-1,0,-1
20140809,india,Kamla Beniwal faces Rs 1;000 crore land-grab case,10,1,neu,-1,0,-1
20061102,unknown,Dope tribunal acted independently,0,0,neu,-1,0,-1
20111004,nri.community,English tests for foreign doctors in Britain soon: Report,0,0,neu,-1,0,-1
20080529,home.environment.wild-wacky,Man fined Rs 120 for slapping cat,10,1,neu,-1,0,-1
20140730,commonwealth-games-2014.news,Singapore women lead table tennis medal charge,0,0,neu,-1,0,-1
20120518,city.indore,Madhya Pradesh's air cargo business dips in FY 2011-12,3,1,neu,-1,0,-1
20170224,city.nagpur,'Independent' Abha wins; makes statement,3,1,neu,-1,0,-1
20020705,lucknow-times,VJ hunt ends in high five,3,1,neu,-1,0,-1
20020218,city.kolkata,Growth schemes for Midnapore,3,1,neu,-1,0,-1
20080329,india,US: No curbs on use of Jalashwa,0,0,neu,-1,0,-1
20150208,india,JD(U); allies give letters of support to governor's office backing Nitish as CM,0,0,neu,-1,0,-1
20150930,city.mumbai,Tuesday 2nd hottest Sept day in 10 years,9,1,neu,-1,0,-1
20180107,city.delhi,Rescued from one hell; stuck in another,3,1,neg,0,0,-1
20191011,city.mangaluru,I-T dept raids properties of Congress leaders Parameshwara; Jalappa,0,0,neu,-1,0,-1
20150514,city.chennai,New rules to soon make bus travel safer,4,1,neu,-1,0,-1
20100321,city.ahmedabad,Politics could stonewall proposed N-Plant in Mithi Virdi,3,1,neu,-1,0,-1
20090908,city.patna,All in the family; not in JD(U),0,0,neu,-1,0,-1
20180124,city.bhopal,Farmers annoyed that Bhavantar has replaced MSP: Digvijaya Singh,0,0,neu,-1,-1,1
20191123,city.jodhpur,Jaipur; Jodhpur; Kota to come under 'babudom' for 5 months,3,1,neu,-1,0,-1
20110610,city.bhubaneswar,One detained in VSS Nagar firing incident,3,1,neg,0,0,-1
20090125,city.ahmedabad,Seven deep stab wounds found on doctor's body,3,1,neu,-1,0,-1
20180707,entertainment.english.hollywood,'Jurassic World: Fallen Kingdom' enters billion-dollar club!,3,1,neu,-1,0,-1
20161027,sports.new-zealand-in-india-2016,New Zealand turn the tide in Ranchi,4,1,neu,-1,0,-1
20020424,city.bengaluru,Rittal to make cooling units,3,1,neu,-1,0,-1
20120902,city.mumbai,Intellectual property rights for plants; animals by western firms; a cause of concern?,0,0,neu,-1,0,-1
20170614,city.agartala,Tripura hikes salary of government staff by around 20%,3,1,neu,-1,0,-1
20130426,entertainment.hindi.music.music-reviews,Aashiqui 2: Music Review,0,0,neu,-1,0,-1
20090507,city.kanpur,Diarrhoea cases rise,3,1,neu,-1,0,-1
20200729,city.coimbatore,321 big cats utilizing four tiger reserves in TN,0,0,neu,-1,0,-1
20151110,tech.tech-news,Dynamic pricing is the only constant for e-commerce companies,3,1,neu,-1,0,-1
20010807,city.pune,Suspect in railway robbery identified,3,1,neu,-1,0,-1
20080525,world.pakistan,Gilani rules out confrontation with Musharraf,3,1,neu,-1,0,-1
20091209,city.pune,CBI arrests city education baron,5,1,neu,-1,0,-1
20030823,city.chandigarh,Study finds 60 per cent food items contaminated,3,1,neu,-1,0,-1
20090108,city.patna,Bihar painter raises Rs 4.17cr for flood relief,10,1,neu,-1,0,-1
20190531,city.pune,Promote; don't stop Pune airport service: Experts to PMPML,0,0,neu,-1,0,-1
20140130,city.ahmedabad,TV celebs attend Chandan Rathod's wedding reception in Ahmedabad,0,0,neu,-1,0,-1
20080730,entertainment.events.hyderabad,Starry presence,3,1,neu,-1,0,-1
20121112,india,Pass Lokpal bill by 2014 or I go on fast: Hazare tells govt,3,1,neu,-1,0,-1
20201208,city.bareilly,Groom on way to Ghaziabad for wedding takes a detour; joins farmers' agitation,3,1,neu,-1,0,-1
20040909,city.patna,Armed PW activists loot several households,3,1,neu,-1,0,-1
20200222,city.patna,Group attacked lawyer in Patna,0,0,neu,-1,0,-1
20090326,unknown,Barbie doll's Indian face,14,1,neu,-1,0,-1
20130826,city.gurgaon,Water taps run dry in railway station,3,1,neu,-1,0,-1
20180828,city.shillong,BJP-backed parties win Meghalaya bypolls,0,0,pos,0,1,0
20031109,videos,Chennai journalists on hunger strike,0,0,neg,1,0,-1
20150506,unknown,Bangladesh v Pakistan; 2nd Test: Live blog,3,1,neu,-1,0,-1
20120107,city.delhi,DTC won't allow ticketless travel by cops,3,1,neu,-1,0,-1
20050218,unknown,Jordan pat Narain,3,1,neu,-1,0,-1
20110608,unknown,Malati Chhibber,0,0,neu,-1,0,-1
20070211,city.pune,Cong scored well; but failed to win the match!,3,1,pos,1,0,-1
20070816,unknown,Offbeat material churns out trendy handbags,3,1,neu,-1,0,-1
20190305,city.nagpur,'Surmayee Sham' churns out Marathi; Hindi hit numbers,3,1,neu,-1,0,-1
20141115,entertainment.hindi.bollywood,Juhi Chawla's husband's credit card illegally accessed; probe on,0,0,neu,-1,-1,1
20120203,city.vadodara,Swindler held; remanded in police custody,1,1,neu,-1,0,-1
20110727,unknown,Leaked: HTC Android tablet Puccini,3,1,neu,-1,0,-1
20200607,city.nagpur,'Cancer patients can't be denied fertility preservation even during pandemic',0,0,neu,-1,0,-1
20191201,city.jodhpur,MGNREGA: Rejected payment worth Rs 45 crore yet to be paid,10,1,neu,-1,0,-1
20031029,unknown,Dope test an ordeal for winners,0,0,neu,-1,0,-1
20140718,entertainment.hindi.bollywood,Shabana Azmi overwhelmed by the response on her latest website,0,0,neu,-1,1,0
20170804,business.international-business,Cyber expert who stopped 'WannaCry' attack arrested on unrelated hacking charges,13,1,neg,0,0,-1
20111107,unknown,Kamal Hassan's best looks,0,0,pos,0,1,0
20150619,unknown,HEALTH: Is your wardrobe making you ill?,3,1,neu,-1,-1,0
20150904,unknown,In pics: Syria's refugee crisis,0,0,neg,1,0,-1
20110501,business.india-business,Can KV Kamath repeat ICICI magic?,3,1,neu,-1,1,1
20190727,city.mumbai,Convict flees jail to meet son; held,1,1,neu,-1,0,-1
20140410,india,Saradha conspiracy: SC seeks evidence against dignitaries,3,1,neu,-1,0,-1
20181206,city.jaipur,Rajasthan assembly elections 2018: Vasundhara Raje takes on Congress in campaign rallies,0,0,neu,-1,0,-1
20171001,city.kolkata,Dussehra celebrated in Bengal,3,1,pos,1,1,1
20200412,city.vijayawada,Deputy CM accuses Tablighi of Covid-19; licking plates; then withdraws statement,3,1,neu,-1,0,-1
20170531,sports.football,Not Mourinho's call on Rashford; says Southgate,3,1,neu,-1,0,-1
20071002,india,SC grants bail to Pereira,3,1,neu,-1,0,-1
20110323,top-headlines,ET: How Buffet; Gates created and distributed wealth,0,0,neu,-1,0,-1
20121231,city.nashik,Lamps to be lit at Ram Kund to welcome 2013,0,0,neu,-1,1,0
20200501,city.coimbatore,Tirupur textile units to hum back to life,3,1,neu,-1,0,-1
20190202,city.kolkata,VVPATs to be used in all booths across nation: Poll panel chief,0,0,neu,-1,0,-1
20110118,city.goa,Water; sewerage projects get nod,3,1,neu,-1,0,-1
20140408,entertainment.english.hollywood,Shailene reminds me a lot of myself: Kate Winslet,3,1,neu,-1,0,-1
20141030,unknown,Delhi's young population most optimistic about buying property!,2,1,neu,-1,1,1
20110125,city.jaipur,Joshi struck the right chord with Jaipur,3,1,neu,-1,0,-1
20160411,sports.ipl.news,IPL team preview: KXIP look for new direction under David Miller,15,-1,neu,0,0,0
20120819,sports.badminton,Arijit downs Anmol for MSDB title,3,1,neu,-1,0,-1
20200604,city.kolkata,Kolkata: 20 trees restored at Tolly Club; members use Aila experience,0,0,neu,-1,0,-1
20110129,tech.tech-news,iPad's journey till now,0,0,neu,-1,0,-1
20021214,india,AIR moves to save India's rotting audio legacy,11,1,neu,-1,0,-1
20040525,india,Bruised brothers sing the blues,3,1,neu,-1,0,-1
20151129,tv.news.hindi,Disha Savla to play double role in 'Neeli Chatri Waale',3,1,neu,-1,0,-1
20090210,city.kolkata,Drunk Chandigarh cops held for misdemeanor,1,1,neu,-1,-1,0
20140602,city.patna,18 new ministers to be inducted today,4,1,neu,-1,0,-1
20110921,city.nagpur,Cong corporator accuses party MLA of corruption,0,0,neu,-1,0,-1
20170530,city.mumbai,Lost in Ponzi scam? Refund unit on cards for investors,0,0,neu,-1,0,-1
20191007,city.lucknow,UP: RSS' Ram juggernaut to cover 40km on Dussehra,3,1,neu,-1,0,-1
20080124,india,CBI to present details of Nanda's Rs 400-cr wealth,10,1,neu,-1,0,-1
20180715,sports.cricket.india-in-england,Trying to pick up as many cues possible while facing Kuldeep: Root,3,1,neu,-1,0,-1
20150925,india,Vyapam scam: CBI seizes Indore crime branch cop's passbook from accused's house,0,0,neu,-1,0,-1
20030519,home.education,To be or not to be,3,1,neu,-1,0,-1
20121127,city.bhubaneswar,Women's soccer coach courts controversy,15,-1,neu,0,0,0
20080930,unknown,Merrill Lynch hires 6 bankers from Lehman Brothers,3,1,neu,-1,0,-1
20140801,tech.tech-news,Nagendra Bandaru is Wipro BPO head,3,1,neu,-1,0,-1
20091108,india,Dalai Lama arrives in Tawang,3,1,neu,-1,0,-1
20180919,city.delhi,Safety over privacy: World favours third eye,3,1,pos,1,0,-1
20100928,gadgets-special,Meet BlackBerry tablet PlayBook,0,0,neu,-1,0,-1
20200310,citizen.stories,Digital Dreams,3,1,pos,1,0,-1
20140705,city.delhi,NRI detained for taking embassy pictures,3,1,neu,-1,0,-1
20171225,city.bhubaneswar,Intricate Dongria Kondh shawl catches govt attention,3,1,neu,-1,0,-1
20160907,sports.badminton,Pullela Gopichand rues lack of physical literacy,0,0,neu,-1,0,-1
20161013,city.mumbai,Times Lokhandwala Durgotsav 2016 ends on a high note,3,1,neu,-1,0,-1
20200412,city.chennai,Comorbidities pose higher risk than age,3,1,neu,-1,0,-1
20060119,city.chandigarh,Cops looking for accused maid servant,3,1,neu,-1,0,-1
20110706,home.education,Ahmedabad: 15-40% hike in fee for professional courses,0,0,neu,-1,0,-1
20011206,business.india-business,Lodha new FICCI president,4,1,neu,-1,0,-1
20180909,city.bengaluru,Fake encounter: KSHRC finds Mangaluru cops guilty; wants CID probe,3,1,neu,-1,0,-1
20060212,city.chandigarh,Going gaga over green is the new mantra,4,1,neu,-1,0,-1
20170330,city.hyderabad,Bumper crop; cyclone in August-October & threat to senior neta,3,1,neu,-1,0,-1
20141010,india,Cyclone Hudhud to make landfall in AP near Vizag on Oct 12,3,1,neu,-1,0,-1
20150123,world.rest-of-world,South Korean president nominates new prime minister,4,1,neu,-1,0,-1
20020227,city.hyderabad,Charminar chief dies; police suspect murder,6,1,neg,0,0,-1
20200318,city.delhi,Coronavirus scare: Shaheen Bagh protesters keep distance; but stay put,0,0,neu,-1,0,-1
20141028,life-style.relationships.work,Freezing eggs for your career is like a devil's bargain!,3,1,neu,-1,0,-1
20020225,city.bengaluru,More funds pour in for beggar boy,3,1,neu,-1,1,1
20200226,city.dehradun,Uttrakhand: Upset at state govt taking over Char Dham shrines; priests warn pilgrims of '2013-like floods',3,1,neu,-1,0,-1
20190106,city.meerut,Man kills brother; buries body in cowdung mound,3,1,neu,-1,0,-1
20130717,city.aurangabad,70 arrested for Rail Roko attempt,7,0,neu,-1,0,-1
20140508,tv.news.malayalam,Rasna and Muktha next on Onnum Onnum Moonu,0,0,neu,-1,0,-1
20031110,city.ahmedabad,Valuables worth Rs 1.67 lakh looted,10,1,pos,1,0,-1
20060712,world.rest-of-world,Two Koreas meet after missile test,0,0,neu,-1,0,-1
20130620,city.varanasi,Forest dept to plant 1;20;000 trees this monsoon season,0,0,neu,-1,0,-1
20010915,bombay-times,Zaheer Khan prefers life in the slow lane,3,1,neu,-1,0,-1
20110114,unknown,Jesse Ryder,0,0,neu,-1,0,-1
20011208,city.hyderabad,Convict dies in Osmania Hospital,3,1,neu,-1,0,-1
20180802,city.bengaluru,Karnataka: Mother of 3-day-old baby awaits arrest for theft,9,1,neu,-1,0,-1
20150601,india,Cash for vote scam: TDP Telangana MLA sent to jail,3,1,neu,-1,0,-1
20150325,entertainment.hindi.bollywood,Sajid Nadiadwala boosts the confidence of Barkhaa's producers,0,0,neu,-1,0,-1
20140803,city.patna,Friendship Day: No comparison between real and virtual friendship,9,1,neu,-1,0,-1
20040501,unknown,Nine-member team for junior golf championship,15,-1,neu,0,0,0
20140113,entertainment.beauty-pageants.news,Slain beauty queen symbol of Venezuela's crime woes,0,0,neg,1,0,-1
20050815,city.delhi,Gurgaon cops tell their tale,3,1,neu,-1,0,-1
20191108,city.hyderabad,42 acres of land encroached in Alwal; activists smell nexus,0,0,neu,-1,0,-1
20070823,india,AP mulls house arrest for undertrials,0,0,neu,-1,0,-1
20090831,business.india-business,Chennai joins 1cr mobile users league,3,1,neu,-1,0,-1
20100922,city.patna,Minor girl raped in Patna,3,1,neg,0,0,-1
20171122,city.hyderabad,Cosmetic surgeries push risk of neurogenic shock,3,1,neu,-1,0,-1
20130718,city.mumbai,Govt pacifies opposition with fund promise,3,1,neu,-1,0,-1
20100417,unknown,10 most dangerous passwords,3,1,neg,0,0,-1
20151223,city.nagpur,Cops to submit audio visual proof on lathicharge,3,1,neu,-1,0,-1
20181206,city.amritsar,ASI to maintain Amritsar's Ram Bagh; three elite clubs to be shifted out,0,0,neu,-1,0,-1
20160521,city.surat,Man murdered over parking issue,3,1,neg,0,0,-1
20080828,sports.icc-world-cup-2015,Lehamann to replace Robin Singh; new role for Gilly,4,1,neu,-1,0,-1
20180701,life-style.health-fitness.health-news,Doctor's Day: Why it is celebrated on July 1 in India and other interesting facts,9,1,neu,-1,0,-1
20120323,city.nagpur,Gotmare takes charge as Zilla Parishad chief,0,0,neu,-1,0,-1
20180108,city.mangaluru,Man killed in retaliation for Deepak death buried,6,1,neg,0,0,-1
20161228,city.kolkata,Maheshwari was driving killer Merc; say cops,3,1,neu,-1,0,-1
20171020,business.international-business,Microsoft expands rural U.S. campaign with Green Bay Packers tie-up,3,1,neu,-1,0,-1
20120409,city.kochi,Kochi celebrates Easter,0,0,pos,0,0,-1
20120212,city.nagpur,BJP-Sena alliance favourite in bookie race,0,0,neu,-1,0,-1
20161116,city.kanpur,75-yr-old man suffers fractures in bank queue,3,1,neu,-1,-1,0
20190905,city.chandigarh,Honeypreet withdraws bail plea,3,1,neu,-1,0,-1
20120728,city.noida,Man shot dead in scuffle over parking,3,1,neu,-1,0,-1
20150418,city.chandigarh,State govt to honour Ramdev in mega function,3,1,neu,-1,0,-1
20120815,city.patna,This Gandhian has no qualms against anyone,0,0,neu,-1,0,-1
20180408,city.chandigarh,Panchkula no city for senior citizens,5,1,neu,-1,0,-1
20110306,unknown,Heart-break for India as Serbia lead 2-1,11,1,neu,-1,0,-1
20180202,city.pune,Maharashtra woman cop steals Rs 50k from accident victim,13,1,neg,0,0,-1
20170913,city.chandigarh,No bail for contractor who amassed Rs 100cr,10,1,neu,-1,0,-1
20090611,city.chandigarh,UT's clarion call to NGOs for social change,0,0,neu,-1,0,-1
20170102,city.trichy,Tamil Nadu farmers call statewide agitation on January 5,3,1,neu,-1,0,-1
20200425,business.india-business,Mindtree Q4 revenue rises 6.3%; no call on increment,0,0,neu,-1,0,-1
20180809,business.india-business,Nitin Nohria to step down from Tata Sons board,3,1,neu,-1,0,-1
